time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0794222018764,-0.00031087708365,11.707815035,0.0323848427805,0.0168665794736,0.0,0.117355679203,0.0660386256505,2.66953752005,0.0785032138032,0.110678353848,0.0,433.5385408655316,434.1370546377858,435.63235542508636,432.8520972974899
1.3800000000000008,0.0861117233304,0.00429574702059,11.869683793,0.0374831969138,0.0237745296013,0.0,0.10498152116,0.087981568183,2.72592726098,0.0954971777349,0.122807324703,0.0,429.6054993490015,430.64491788545934,429.0624559502671,430.5088692217402
1.4400000000000008,0.0918697639209,0.010401679714,12.0370306925,0.0430402881924,0.0310884825905,0.0,0.0861829028856,0.116134964902,2.85195325023,0.0861342228813,0.12002010755,0.0,452.32778060062725,452.1164239784033,452.8282133250142,452.08145200900344
1.5000000000000009,0.0964129120977,0.0182195537784,12.2097931411,0.0481182364977,0.0380670432748,0.0,0.0645823714626,0.144942001427,2.90661165669,0.0814480396705,0.107612765036,0.0,431.3119771800397,430.2753281335006,430.4511887242133,430.06056256036084
1.560000000000001,0.0993763443293,0.0280516848288,12.3896793973,0.052957150515,0.0443708754192,0.0,0.0334878581721,0.183325934681,3.08906195624,0.079000726077,0.0994099439317,0.0,471.1035312854105,470.47778717271143,470.3929092374324,470.20820520976986
1.620000000000001,0.100256539443,0.0403846659167,12.5821117558,0.0576477973973,0.0504935218597,0.0,-0.00485641663289,0.228311158458,3.32462409933,0.0764789008805,0.106847451753,0.0,487.80186585671333,488.3649286371615,486.28418460069673,486.09953671293044
1.680000000000001,0.0990529936614,0.0551134677109,12.7815153504,0.0626362779915,0.0565552084708,0.0,-0.0358067989387,0.263064813999,3.32210785577,0.0939229375748,0.0856597551288,0.0,415.6770245343368,413.8254664249768,414.07697820055097,415.61482874839305
1.740000000000001,0.0956093792925,0.0723286039012,12.9856221418,0.0687381404154,0.0614143147974,0.0,-0.0795083061172,0.311392814864,3.48089456565,0.113908167342,0.069453926771,0.0,465.64092514125366,464.37629140586176,466.6417201813313,468.20744491232125
1.8000000000000012,0.0892314179332,0.0928169380418,13.2025613399,0.0752156571666,0.0652805139468,0.0,-0.133549765985,0.372337960748,3.74945937816,0.09211342357,0.0518147358684,0.0,499.7675343542758,498.482657377021,500.12059284129737,498.5392397548824
1.8600000000000012,0.0798438227222,0.116743804388,13.4306474644,0.0805362685319,0.0681314348166,0.0,-0.179652907873,0.425750748947,3.85298235053,0.0807289257555,0.037120375858,0.0,453.15344870229956,451.9719213637788,452.80407478614154,451.89359588878676
1.9200000000000013,0.0677201652303,0.143881302373,13.6636808337,0.0858697316649,0.070590323807,0.0,-0.224679180197,0.479304115366,3.91450572729,0.101581975053,0.0477586718676,0.0,439.38812604465556,440.2701444970358,439.5881527080583,441.31936820858687
